"","code","year","id","econ","social","public","structure","policy","econ.1","social.1","public.1","structure.1","policy.1","ida","ibrd","gdp","class"
"207","BGD",2006,10,4,3.6,2.8,3.3333333,3.4333333,2.11395349,1.89379845,1.835658915,2.019638243,1.979457367,8690563830,15084194260,"5.26572841415411","L"
"208","BGD",2007,10,4,3.6,3,3.3333333,3.4833333,2.033591734,1.85503876,1.768217054,1.956072352,1.910594313,13173388440,11975457320,"5.77806851583536","L"
"209","BGD",2008,10,4.2,3.6,3,3.3,3.5,2.026356589,1.887596899,1.769767442,1.948837209,1.909302326,11810651571,22704755240,"4.82689418515842","L"
"210","BGD",2009,10,4,3.6,3,3.5,3.525,2.065384616,1.926923077,1.815384615,1.989743589,1.949358973,16211210000,43637067000,"3.88654600031992","L"
"211","BGD",2010,10,4,3.6,3,3.3333333,3.4833333,2.057692308,1.946153846,1.818461538,1.976923077,1.949807693,14224954970,37396193670,"4.38046231457598","L"
"212","BGD",2011,10,3.5,3.4,2.9,3.3333333,3.2833333,2.05470738,1.955725191,1.83129771,1.973282444,1.953753179,13739456142,18254825690,"5.22292202222954","L"
"213","BGD",2012,10,3.5,3.4,2.9,3.3333333,3.2833333,2.077608142,1.998473282,1.86259542,2.007633588,1.986577611,NA,NA,"5.25094010062226","L"
"214","BGD",2013,10,3.5,3.5,2.9,3.1666667,3.2666667,2.0826972,2.013740458,1.879389313,2.03562341,2.002862598,NA,NA,"4.73190915795476","L"
"215","BIH",1990,12,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"..",".."
"216","BIH",1991,12,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"..",".."
"217","BIH",1992,12,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"..","LM"
"218","BIH",1993,12,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"..","L"
"219","BIH",1994,12,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"..","L"
"220","BIH",1995,12,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"24.318114606722","L"
"221","BIH",1996,12,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"92.3607532458313","L"
"222","BIH",1997,12,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"35.5023895684695","L"
"223","BIH",1998,12,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"15.7058026081816","LM"
"224","BIH",1999,12,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"9.35409124861799","LM"
"225","BIH",2000,12,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"5.26387644141313","LM"
"226","BIH",2001,12,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"4.21127020531431","LM"
"227","BIH",2002,12,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"5.06221206088775","LM"
"228","BIH",2003,12,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"3.75572771970462","LM"
"229","BIH",2004,12,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"5.8626395306582","LM"
"230","BIH",2005,12,3.8333333,3.4,3.3,3.8333333,3.5916667,2.059431522,1.863565891,1.801550388,1.972868217,1.938113698,8669074554,16052814950,"4.79443052868425","LM"
"231","BIH",2006,12,4,3.6,3.4,3.6666667,3.6666667,2.11395349,1.89379845,1.831007752,2.017054264,1.977648581,8690563830,15084194260,"6.38219930219483","LM"
"232","BIH",2007,12,4,3.6,3.3,3.8333333,3.6833333,2.033591734,1.85503876,1.765891473,1.952196383,1.909043926,13173388440,11975457320,"5.92632706256691","LM"
"233","BIH",2008,12,3.8,3.6,3.3,4,3.7,2.029457364,1.887596899,1.76744186,1.943410853,1.907751938,11810651571,22704755240,"5.61204121134165","UM"
"234","BIH",2009,12,3.8333333,3.7,3.3,4,3.7083333,2.066666668,1.926153846,1.813076923,1.985897435,1.947948717,16211210000,43637067000,"-2.66786886705941","UM"
"235","BIH",2010,12,3.8333333,3.7,3.3,4,3.7083333,2.05897436,1.945384615,1.816153846,1.971794872,1.948076924,14224954970,37396193670,"0.907082967756281","UM"
"236","BIH",2011,12,3.8333333,3.6,3.3,3.8333333,3.6416667,2.052162851,1.954198473,1.828244275,1.96946565,1.951017809,13739456142,18254825690,"1.03542497763445","UM"
"237","BIH",2012,12,3.8333333,3.6,3.3,3.8333333,3.6416667,2.075063613,1.996946565,1.859541985,2.003816794,1.983842241,NA,NA,"-1.10653130095119","UM"
"238","BIH",2013,12,3.8333333,3.6,3.3,3.6666667,3.6,2.080152671,2.012977099,1.876335878,2.031806616,2.000318069,NA,NA,"2.61095642204063","UM"
"239","BLR",2005,13,NA,NA,NA,NA,NA,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075,8669074554,16052814950,"10.1585428955811","LM"
"240","BLR",2006,13,NA,NA,NA,NA,NA,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354,8690563830,15084194260,"10.6757600999583","LM"
"241","BLR",2007,13,NA,NA,NA,NA,NA,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897,13173388440,11975457320,"9.09983263612253","UM"
"242","BLR",2008,13,NA,NA,NA,NA,NA,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109,11810651571,22704755240,"10.5701091520718","UM"
"243","BLR",2009,13,NA,NA,NA,NA,NA,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358,16211210000,43637067000,"0.421331650407012","UM"
"244","BLR",2010,13,NA,NA,NA,NA,NA,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565,14224954970,37396193670,"7.93378366874254","UM"
"245","BLR",2011,13,NA,NA,NA,NA,NA,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792,13739456142,18254825690,"5.73311746699537","UM"
"246","BLR",2012,13,NA,NA,NA,NA,NA,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224,NA,NA,"1.82813493862413","UM"
"247","BLR",2013,13,NA,NA,NA,NA,NA,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985,NA,NA,"1.05224571976734","UM"
"248","BLZ",1990,14,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"8.22078597924025","LM"
"249","BLZ",1991,14,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"8.43021296760078","LM"
"250","BLZ",1992,14,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"10.1942574428832","LM"
"251","BLZ",1993,14,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"4.50506359789364","LM"
"252","BLZ",1994,14,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"-1.85984067676826","LM"
"253","BLZ",1995,14,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"-1.92559357181928","LM"
"254","BLZ",1996,14,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"-1.75739069734942","LM"
"255","BLZ",1997,14,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"-0.161941142554113","LM"
"256","BLZ",1998,14,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"-0.169674145388001","LM"
"257","BLZ",1999,14,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"4.805052889953","LM"
"258","BLZ",2000,14,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"9.25057044787374","LM"
"259","BLZ",2001,14,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"1.85393741542919","LM"
"260","BLZ",2002,14,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"2.226818841159","UM"
"261","BLZ",2003,14,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"6.51408107688643","UM"
"262","BLZ",2004,14,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"2.01260130084049","UM"
"263","BLZ",2005,14,NA,NA,NA,NA,NA,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075,8669074554,16052814950,"-0.0270067247933241","UM"
"264","BLZ",2006,14,NA,NA,NA,NA,NA,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354,8690563830,15084194260,"1.89396140064177","UM"
"265","BLZ",2007,14,NA,NA,NA,NA,NA,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897,13173388440,11975457320,"-1.48708199279697","UM"
"266","BLZ",2008,14,NA,NA,NA,NA,NA,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109,11810651571,22704755240,"0.612001763963121","LM"
"267","BLZ",2009,14,NA,NA,NA,NA,NA,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358,16211210000,43637067000,"-1.77630832454192","LM"
"268","BLZ",2010,14,NA,NA,NA,NA,NA,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565,14224954970,37396193670,"0.855219358603392","LM"
"269","BLZ",2011,14,NA,NA,NA,NA,NA,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792,13739456142,18254825690,"-0.248336039738035","LM"
"270","BLZ",2012,14,NA,NA,NA,NA,NA,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224,NA,NA,"1.50778132347611","UM"
"271","BLZ",2013,14,NA,NA,NA,NA,NA,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985,NA,NA,"-0.682449834220819","UM"
"272","BOL",1990,15,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"2.60297182448845","LM"
"273","BOL",1991,15,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"3.21501661965607","LM"
"274","BOL",1992,15,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"-0.337172657279766","LM"
"275","BOL",1993,15,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"2.23195197535426","LM"
"276","BOL",1994,15,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"2.62100415394634","LM"
"277","BOL",1995,15,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"2.63288612354822","LM"
"278","BOL",1996,15,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"2.32306461316507","LM"
"279","BOL",1997,15,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"2.90849201899159","LM"
"280","BOL",1998,15,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"2.99587306640312","LM"
"281","BOL",1999,15,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"-1.49327153091686","LM"
"282","BOL",2000,15,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"0.58042827744238","LM"
"283","BOL",2001,15,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"-0.193557416227691","LM"
"284","BOL",2002,15,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"0.6265562398859","LM"
"285","BOL",2003,15,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"0.880145736432937","LM"
"286","BOL",2004,15,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"2.34579581083626","LM"
"287","BOL",2005,15,4,NA,3.3,3.8333333,3.7083333,2.058139533,1.889922481,1.801550388,1.972868217,1.937209305,8669074554,16052814950,"2.61728248874927","LM"
"288","BOL",2006,15,4.1666667,NA,3.3,3.6666667,3.7333333,2.1126615,1.921705426,1.831782946,2.017054264,1.977131786,8690563830,15084194260,"3.01406963799845","LM"
"289","BOL",2007,15,4.1666667,NA,3.3,3.6666667,3.7333333,2.032299744,1.882945736,1.765891473,1.953488372,1.908656329,13173388440,11975457320,"2.81301711717015","LM"
"290","BOL",2008,15,4.2,3.8,3.3,3.8,3.8,2.026356589,1.886046512,1.76744186,1.94496124,1.906976744,11810651571,22704755240,"4.396655720089","LM"
"291","BOL",2009,15,4.1666667,3.8,3.3,3.8333333,3.775,2.064102565,1.925384615,1.813076923,1.987179487,1.947435896,16211210000,43637067000,"1.67424599048806","LM"
"292","BOL",2010,15,4.1666667,3.8,3.3,3.6666667,3.7333333,2.056410257,1.944615385,1.816153846,1.974358974,1.947884616,14224954970,37396193670,"2.45277829268247","LM"
"293","BOL",2011,15,4,3.7,3.2,3.5,3.6,2.050890586,1.953435115,1.829007634,1.972010179,1.951335876,13739456142,18254825690,"3.53396760228529","LM"
"294","BOL",2012,15,4,3.8,3.2,3.5,3.625,2.073791348,1.995419847,1.860305344,2.006361323,1.983969468,NA,NA,"3.47416056108773","LM"
"295","BOL",2013,15,4,3.7,3.2,3.3333333,3.5583333,2.078880406,2.01221374,1.877099237,2.034351146,2.000636135,NA,NA,"5.14098087793336","LM"
"296","BRA",1990,16,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"-4.77193659755957","UM"
"297","BRA",1991,16,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"-0.163395377597084","UM"
"298","BRA",1992,16,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"-2.04412809840943","UM"
"299","BRA",1993,16,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"3.051400165931","UM"
"300","BRA",1994,16,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"3.72536349923558","UM"
"301","BRA",1995,16,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"2.81633656963515","UM"
"302","BRA",1996,16,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"0.614828805402183","UM"
"303","BRA",1997,16,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"1.7929507388198","UM"
"304","BRA",1998,16,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"-1.18867250196126","UM"
"305","BRA",1999,16,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"-1.0397342955518","UM"
"306","BRA",2000,16,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"2.81931093969199","UM"
"307","BRA",2001,16,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"-0.215561239396578","UM"
"308","BRA",2002,16,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"1.57659568834072","LM"
"309","BRA",2003,16,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"-0.1999634199898","LM"
"310","BRA",2004,16,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"4.24762231866538","LM"
"311","BRA",2005,16,NA,NA,NA,NA,NA,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075,8669074554,16052814950,"1.85577002297141","LM"
"312","BRA",2006,16,NA,NA,NA,NA,NA,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354,8690563830,15084194260,"2.78916835995679","UM"
"313","BRA",2007,16,NA,NA,NA,NA,NA,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897,13173388440,11975457320,"4.85862578249778","UM"
"314","BRA",2008,16,NA,NA,NA,NA,NA,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109,11810651571,22704755240,"3.94891479112916","UM"
"315","BRA",2009,16,NA,NA,NA,NA,NA,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358,16211210000,43637067000,"-1.21565839005039","UM"
"316","BRA",2010,16,NA,NA,NA,NA,NA,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565,14224954970,37396193670,"6.53600994132661","UM"
"317","BRA",2011,16,NA,NA,NA,NA,NA,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792,13739456142,18254825690,"2.92997519148864","UM"
"318","BRA",2012,16,NA,NA,NA,NA,NA,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224,NA,NA,"0.815260403393793","UM"
"319","BRA",2013,16,NA,NA,NA,NA,NA,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985,NA,NA,"1.80921558315985","UM"
"320","BTN",1990,17,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"9.58837519531954","L"
"321","BTN",1991,17,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"-0.253834429258916","L"
"322","BTN",1992,17,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"5.90680558810934","L"
"323","BTN",1993,17,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"3.80221992352969","L"
"324","BTN",1994,17,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"6.4835540257083","L"
"325","BTN",1995,17,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"7.59697196452353","L"
"326","BTN",1996,17,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"4.84818751430005","L"
"327","BTN",1997,17,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"3.64632227192405","L"
"328","BTN",1998,17,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"3.41480545725383","L"
"329","BTN",1999,17,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"5.05372479194459","L"
"330","BTN",2000,17,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"3.93837568709938","L"
"331","BTN",2001,17,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"5.11164660784745","L"
"332","BTN",2002,17,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"7.46440746878298","L"
"333","BTN",2003,17,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"4.51146105404607","L"
"334","BTN",2004,17,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"2.93090470218347","L"
"335","BTN",2005,17,4,4.2,3.8,3.1666667,3.7916667,2.058139533,1.857364341,1.797674419,1.978036175,1.93656331,8669074554,16052814950,"4.33774127153974","L"
"336","BTN",2006,17,4.1666667,4.1,3.8,3.1666667,3.8083333,2.1126615,1.889922481,1.827906977,2.020930233,1.976550391,8690563830,15084194260,"4.32488704545439","LM"
"337","BTN",2007,17,4.5,4.1,3.8,3.1666667,3.8916667,2.029715765,1.851162791,1.762015504,1.957364341,1.907428938,13173388440,11975457320,"15.4078327209863","LM"
"338","BTN",2008,17,4.5,4,3.8,3.2,3.9,2.024031008,1.884496124,1.763565891,1.949612403,1.90620155,11810651571,22704755240,"2.73039198042058","LM"
"339","BTN",2009,17,4.5,4,3.9,3.1666667,3.8916667,2.061538462,1.923846154,1.808461538,1.992307692,1.94653846,16211210000,43637067000,"4.72246721106151","LM"
"340","BTN",2010,17,4.5,4.1,3.9,3.1666667,3.9166667,2.053846155,1.942307692,1.811538462,1.978205128,1.946474359,14224954970,37396193670,"9.80477592638753","LM"
"341","BTN",2011,17,4.1666667,4,3.9,3.3333333,3.85,2.049618321,1.951145038,1.823664122,1.973282444,1.949427479,13739456142,18254825690,"6.12280458751204","LM"
"342","BTN",2012,17,3.6666667,4,3.9,3.1666667,3.6833333,2.076335877,1.99389313,1.854961832,2.008905852,1.983524176,NA,NA,"3.45193122754239","LM"
"343","BTN",2013,17,3.6666667,4,3.9,3.1666667,3.6833333,2.081424935,2.009923664,1.871755725,2.03562341,1.999681937,NA,NA,"0.663628015023818","LM"
"344","BWA",1990,18,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"3.67746297282945","LM"
"345","BWA",1991,18,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"4.41042185476289","UM"
"346","BWA",1992,18,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"0.0732825422825556","UM"
"347","BWA",1993,18,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"-0.794421841603395","LM"
"348","BWA",1994,18,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"1.01697743830876","LM"
"349","BWA",1995,18,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"4.50751193572299","LM"
"350","BWA",1996,18,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"3.49656718457815","LM"
"351","BWA",1997,18,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"5.7936820562672","UM"
"352","BWA",1998,18,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"-1.21458619459747","UM"
"353","BWA",1999,18,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"7.72491818389211","UM"
"354","BWA",2000,18,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"0.33088963494798","UM"
"355","BWA",2001,18,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"-1.22554365574307","UM"
"356","BWA",2002,18,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"4.63634976631988","UM"
"357","BWA",2003,18,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"3.25244868902517","UM"
"358","BWA",2004,18,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"1.28967587810497","UM"
"359","BWA",2005,18,NA,NA,NA,NA,NA,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075,8669074554,16052814950,"2.97186338511293","UM"
"360","BWA",2006,18,NA,NA,NA,NA,NA,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354,8690563830,15084194260,"6.55360596018484","UM"
"361","BWA",2007,18,NA,NA,NA,NA,NA,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897,13173388440,11975457320,"6.33041817023835","UM"
"362","BWA",2008,18,NA,NA,NA,NA,NA,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109,11810651571,22704755240,"4.22105805919865","UM"
"363","BWA",2009,18,NA,NA,NA,NA,NA,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358,16211210000,43637067000,"-9.46253862024604","UM"
"364","BWA",2010,18,NA,NA,NA,NA,NA,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565,14224954970,37396193670,"6.41025768612253","UM"
"365","BWA",2011,18,NA,NA,NA,NA,NA,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792,13739456142,18254825690,"3.92324554472705","UM"
"366","BWA",2012,18,NA,NA,NA,NA,NA,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224,NA,NA,"2.71232384482775","UM"
"367","BWA",2013,18,NA,NA,NA,NA,NA,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985,NA,NA,"7.1278314745819","UM"
"368","CAF",1990,19,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"-4.37349452652209","L"
"369","CAF",1991,19,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"-2.96741477224965","L"
"370","CAF",1992,19,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"-8.79264720550729","L"
"371","CAF",1993,19,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"-2.2503088637454","L"
"372","CAF",1994,19,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"2.22889533227979","L"
"373","CAF",1995,19,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"4.56030059428689","L"
"374","CAF",1996,19,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"-6.28464738486041","L"
"375","CAF",1997,19,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"2.86921988576358","L"
"376","CAF",1998,19,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"2.384201500042","L"
"377","CAF",1999,19,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"1.43680971045353","L"
"378","CAF",2000,19,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"-4.39300109574202","L"
"379","CAF",2001,19,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"2.57547466060328","L"
"380","CAF",2002,19,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"1.86868070746688","L"
"381","CAF",2003,19,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"-6.92888817312091","L"
"382","CAF",2004,19,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"4.27792376417841","L"
"383","CAF",2005,19,2.5,2.2,2.2,2.6666667,2.3916667,2.06976744,1.872868217,1.810077519,1.981912144,1.947416023,8669074554,16052814950,"-0.776664573471479","L"
"384","CAF",2006,19,2.5,2.2,2.2,2.6666667,2.3916667,2.125581397,1.904651163,1.840310078,2.024806202,1.987532302,8690563830,15084194260,"1.84371530563672","L"
"385","CAF",2007,19,2.8333333,2.2,2.3,2.6666667,2.5,2.042635662,1.865891473,1.773643411,1.96124031,1.918217052,13173388440,11975457320,"2.74070426418356","L"
"386","CAF",2008,19,2.8,2.2,2.3,2.7,2.5,2.037209302,1.898449612,1.775193798,1.953488372,1.917054264,11810651571,22704755240,"0.187261121821507","L"
"387","CAF",2009,19,3,2.5,2.4,2.6666667,2.6416667,2.073076924,1.935384615,1.82,1.996153845,1.956153845,16211210000,43637067000,"-0.181713511364393","L"
"388","CAF",2010,19,3.3333333,2.5,2.5,2.6666667,2.75,2.062820514,1.954615385,1.822307692,1.982051282,1.955448718,14224954970,37396193670,"1.11133846815999","L"
"389","CAF",2011,19,3.3333333,2.6,2.6,2.5,2.7583333,2.055979645,1.961832061,1.833587786,1.979643766,1.957760812,13739456142,18254825690,"1.34160869835245","L"
"390","CAF",2012,19,3.3333333,2.6,2.4,2.5,2.7083333,2.078880407,2.004580153,1.866412214,2.013994911,1.990966924,NA,NA,"2.11598646422007","L"
"391","CAF",2013,19,3,2.3,2.2,2.5,2.5,2.086513994,2.022900763,1.884732824,2.040712469,2.008715015,NA,NA,"-37.2849260217151","L"
"392","CHN",1990,20,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"2.4199330422995","L"
"393","CHN",1991,20,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"7.78701332414924","L"
"394","CHN",1992,20,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"12.8845122629304","L"
"395","CHN",1993,20,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"12.6353277521992","L"
"396","CHN",1994,20,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"11.8071893599468","L"
"397","CHN",1995,20,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"9.79441294250833","L"
"398","CHN",1996,20,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"8.77857313758949","L"
"399","CHN",1997,20,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"8.11470613859737","LM"
"400","CHN",1998,20,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"6.82353031718317","L"
"401","CHN",1999,20,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"6.6903824623132","LM"
"402","CHN",2000,20,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"7.57826371401913","LM"
"403","CHN",2001,20,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"7.51456614979517","LM"
